22616,30576,1
22587,18771,1
40470,12288,3
38955,33470,1
15015,9398,8
29119,11144,2
34979,12183,2
10970,512,2
14568,41758,1
34131,35560,2
39870,21448,1
32344,27010,5
14568,41753,1
33097,5323,1
34131,35571,7
38542,8928,1
16312,19814,2
10435,37668,2
32103,16254,1
20482,25429,2
2355,12167,3
26499,14420,1
39008,17551,1
6076,18375,1
7482,21582,1
1525,37674,2
382,40928,1
17974,10027,3
31725,7385,3
19730,31722,10
30378,8940,1
38842,13455,4
13223,14903,1
34174,38747,2
29816,15319,1
27600,5146,1
13769,22735,1
29942,13147,1
38504,12774,1
10829,39442,4
6076,4128,1
14568,1357,3
38842,9475,1
41543,24466,1
26627,7376,1
12495,30475,3
2820,7724,3
30304,27010,1
10533,22061,2
36005,22395,1
32699,20718,1
7421,24820,1
10829,39429,2
32833,39146,5
35128,41024,3
6662,27489,1
21563,22384,2
38838,18842,1
18895,31174,3
1372,34625,2
38842,33182,28
22966,9906,2
8240,32391,1
12970,12550,1
21173,12696,2
34696,36840,1
31361,39289,1
3250,31439,1
7867,23932,2
22260,32050,2
4916,17485,3
31238,14568,1
6441,40475,1
33165,14595,2
9692,11969,1
282,23501,1
5020,35661,1
35474,40945,2
11876,6168,2
10298,31775,2
20395,21337,1
38747,32476,1
18151,11939,2
41844,10597,2
2048,41065,1
8186,9340,2
18988,20357,1
34690,27129,1
15576,37085,2
25235,13855,2
36677,31464,1
19887,23190,1
10975,131,11
37302,34134,1
32050,13037,12
4583,41592,1
38175,5882,3
29267,13464,1
6215,37140,3
15949,21955,2
5217,36061,1
38121,35675,3
14499,13855,1
16792,22952,1
6144,25335,2
5644,38175,3
17787,4830,1
6520,27120,2
21553,23908,3
10954,10768,1
30122,40336,3
13119,22876,1
25124,3437,1
282,13510,1
2355,5954,1
15711,35925,2
30670,34428,3
30741,24160,1
22191,33387,1
15411,8897,1
23612,6080,2
33846,39009,1
7923,17337,1
38816,23576,2
41036,35917,1
38175,6586,5
21228,15652,1
19482,38780,2
3883,12119,1
22924,877,1
6276,33154,1
33846,5435,2
10246,17265,1
34485,17010,2
26296,32342,4
3221,877,1
26296,32334,3
33846,39005,1
40260,28755,6
33846,39008,6
15717,15369,1
36954,15505,2
3106,25737,1
12119,25376,1
36958,39023,3
2491,14311,1
36228,22234,1
31464,22170,1
6025,24029,1
2833,5954,1
18325,32638,1
25033,24115,1
20895,36847,3
32839,29313,1
37113,9166,1
39535,532,2
90,546,2
41182,6215,2
12800,41780,2
38325,17113,1
27120,36842,3
16706,29797,4
23043,16719,1
26667,19869,3
30947,16850,1
41024,1851,2
7325,24539,1
36599,17213,1
41106,16078,3
3083,34673,1
7203,27820,1
35429,6211,1
41538,14143,2
26464,27272,1
21072,7196,1
26560,36658,2
36342,23319,1
11555,3256,1
24012,27411,2
24160,17737,1
10090,1316,1
12429,24647,2
37781,19430,1
30581,18363,1
7683,24214,1
31800,21042,1
13221,23194,3
24269,3425,1
21955,20684,1
36793,37376,3
10386,2404,2
24517,5842,3
39242,24647,1
32452,15905,2
18519,6025,5
38175,16606,1
22893,23159,1
37264,2355,1
26997,37743,2
13246,2010,8
25033,22872,2
14457,14899,2
17551,30821,1
12896,10696,2
24153,8928,1
5870,22202,3
12348,17095,1
31827,39865,1
29465,22043,2
11532,19730,1
26469,13855,2
2525,36378,1
27120,38798,2
335,35791,2
9298,31998,3
24343,7536,3
36153,7663,2
32125,21955,1
21010,425,1
2283,3993,2
35691,17982,1
27703,26519,1
756,13629,3
16570,35302,2
26463,17156,1
16474,18511,5
11864,20288,1
26933,11619,1
25975,6540,1
10867,27627,3
36215,27014,2
17852,27193,1
30308,32033,1
14271,26364,2
13787,32961,1
11424,13855,1
37610,2064,1
17337,39194,1
21732,38048,3
4869,26696,3
34728,21582,2
26165,20047,1
1351,37256,1
12152,29816,1
22652,32805,2
40070,7663,1
13219,14143,1
673,23009,3
22872,11026,17
32050,27336,1
11330,10514,1
37157,13869,3
11509,41009,2
4614,8573,1
27818,39517,2
36342,31502,2
37423,34222,1
13227,41752,1
12288,27804,2
31294,10298,1
14999,24788,2
25091,41901,8
30934,7362,3
613,36044,1
27783,32050,2
37644,38203,2
35558,30350,1
7870,24463,1
39953,5146,2
7332,17322,1
21798,17412,1
37803,10290,1
29379,32362,1
36191,37295,1
36412,5519,1
24441,4174,1
2147,40468,1
26716,3709,2
31439,22190,2
38708,265,9
13950,22591,3
39575,9374,1
41845,22616,3
2355,40637,2
7555,36806,2
420,35305,2
21069,4236,3
14200,26296,1
1316,24162,3
32260,17607,1
30429,15711,1
24440,11766,1
32861,12334,1
41004,34397,4
1680,29890,1
23660,33510,1
20591,26184,2
9165,38493,2
32638,24134,1
27010,9398,6
27010,9399,24
27193,7917,1
32046,37954,1
12532,27622,4
24151,14311,2
1372,10984,2
24156,9792,2
11393,32687,11
28686,37013,1
28604,7763,1
26995,22893,2
24156,24477,2
36463,27738,2
14211,39608,1
11621,32385,1
11537,38048,1
25339,15472,1
32191,28711,1
31084,21726,2
16366,27973,1
10760,25176,1
21798,25514,1
11238,16472,3
7518,13246,2
38175,10355,6
9512,13930,2
32112,12039,3
35305,27105,2
8711,17551,21
21795,15648,1
5601,34804,3
11055,39947,1
28295,23562,1
21955,39023,1
27239,38516,1
19814,34007,1
354,32113,3
16205,19762,2
24333,32302,1
11023,20384,3
4612,5508,1
28521,10638,1
28669,41697,1
27120,10954,17
15283,39794,2
30276,1598,1
5765,18842,2
33676,31502,1
5168,16312,3
35118,33886,1
3424,20591,2
37705,23135,1
16217,37952,2
22872,4093,2
6566,5650,6
7715,19660,3
35305,27102,4
27805,1123,10
40346,13891,4
37438,23645,2
24742,37839,2
35199,20879,1
38645,15717,1
13209,18334,1
18395,5259,1
26185,37795,1
12500,41664,1
19063,3595,2
12292,33464,2
38817,10882,1
35190,12311,1
31943,3221,1
15858,40773,2
25975,15080,2
10842,37501,1
14182,5755,2
27622,38194,4
16590,36407,5
22234,39535,2
3715,18566,1
38193,11657,2
4595,34088,2
16083,9771,1
27619,14357,1
29917,9399,3
28193,25300,6
36342,28158,2
36236,15411,3
13137,23939,1
24011,10597,5
24011,10598,4
11164,13769,1
2979,13855,1
33424,10713,1
13968,19103,2
25407,21471,1
12119,28527,1
25033,40509,3
31045,37328,2
22901,21955,1
23033,34397,3
21170,39146,3
2279,11805,4
18966,28988,1
40629,25964,2
19655,36877,3
34871,19675,1
7837,2046,1
11153,28348,1
19676,41563,1
10829,18928,2
29680,14143,2
10172,13283,9
36096,20048,2
18258,17235,3
16770,14782,2
3677,7622,1
29884,14004,1
38006,40001,1
8933,35925,1
18544,30533,1
5842,29441,2
33058,31943,2
25586,9519,1
22876,26811,2
37489,18416,3
32003,11623,2
39595,17096,1
22946,36148,1
33934,18339,1
18129,37487,1
25033,24225,2
22592,41465,1
18959,19332,1
5954,30581,1
24816,39340,1
17485,14940,3
37720,6237,1
39491,1881,1
30900,14584,2
7820,40346,6
16318,34993,1
18151,29124,1
2423,16703,3
2613,13721,1
17523,12946,2
6133,14999,2
20745,27622,11
20241,13769,1
34397,41967,3
19576,15099,1
10401,13509,1
23631,18896,2
31529,33510,2
12784,24246,1
12800,12152,1
39137,5963,1
12882,24273,2
13891,457,3
10675,40949,6
3932,31076,2
7352,25407,1
14922,25525,2
41901,10820,1
31235,23883,1
31227,23159,1
26464,13044,3
13283,41078,1
17213,38137,2
27820,39350,2
24950,29230,2
24151,11888,1
32310,27016,2
1598,26233,2
40655,23840,2
15223,25302,2
27058,6133,2
32638,25030,2
25975,15502,2
17852,19675,2
14565,24684,1
20591,31034,1
39379,1372,1
36621,20846,1
11793,38194,3
3835,19681,3
33280,10827,1
7431,27408,2
10356,37302,1
29369,22930,1
38877,35203,1
26464,25691,2
12005,33510,2
41584,41329,1
10290,27070,1
26015,1515,1
18348,15711,2
18434,31529,6
36654,28982,1
12971,9510,8
40250,17034,2
34696,17034,4
8270,4830,1
12758,10720,2
25565,11226,1
7135,1363,1
33280,11180,1
39401,4080,1
27484,36596,3
36823,33846,3
1726,22309,2
38121,2586,1
18451,34131,2
24998,39442,2
19971,18334,3
19183,10533,2
35673,39549,1
38708,26472,2
25407,33464,1
27333,23218,1
34469,148,1
20571,4023,2
7348,13863,2
38708,26470,1
21471,31210,5
15244,7421,1
41758,28307,4
39692,13382,2
4960,22427,2
4180,38884,1
25318,13894,1
13891,37749,2
25318,13891,2
29084,13869,2
29729,19848,2
5146,35167,3
15250,33140,1
5548,33424,2
32113,34073,1
13863,32003,1
16593,32638,1
5016,10510,1
867,26300,1
2502,36782,2
36971,27315,1
1598,6450,1
27120,16906,1
22556,13354,2
38536,37952,1
29129,6162,4
12509,5767,3
40283,19865,4
31059,29989,1
27120,22174,1
28591,23881,1
17034,31457,2
25586,32617,3
22566,13559,1
31270,12735,2
9585,9669,1
38944,22058,1
30979,30496,2
40074,31790,3
40592,15786,3
39137,35596,2
33846,29678,4
5388,10090,2
4262,8946,1
19122,22924,1
877,3654,3
32409,11576,1
12696,33099,1
265,13863,3
32041,27748,2
21798,13768,2
26648,36596,1
18511,24360,3
14063,33730,1
41146,32965,1
1465,40545,1
5045,31943,2
36370,33524,1
36057,30864,1
2676,40074,1
17347,13855,2
11794,36276,1
21438,11026,6
2668,13492,2
1947,21781,1
24011,2429,3
34397,22545,1
32476,5810,2
28626,8023,2
18876,1983,1
30947,11966,1
25027,5842,1
24343,14681,1
10461,2503,2
27056,34215,1
29969,40273,2
19647,35738,3
9745,22586,3
19197,3116,1
6662,18805,1
9588,40988,2
8897,21021,1
40500,18415,1
15268,27549,1
17881,25429,1
18148,31237,2
39575,35992,1
2626,14492,1
38955,28058,2
7970,26470,2
29274,27689,2
382,27025,3
3515,32268,1
37629,13209,1
26648,24128,1
40013,11393,1
5034,16020,3
38678,16947,1
1598,7163,1
17424,29868,3
6958,754,1
1160,31944,2
27622,4895,7
28645,877,2
9841,2245,4
37126,28028,1
22389,24476,2
15897,32268,3
10479,40833,1
25300,29360,6
3717,13561,2
4940,35514,3
36823,32626,1
22588,35831,1
19865,23588,1
11598,41695,1
16853,28526,1
8089,31722,1
3912,18805,1
38977,23904,1
38541,36888,1
33450,17096,4
1395,25571,1
38524,20776,1
11853,35167,2
6186,14548,2
3677,15836,1
34131,18324,2
14043,17213,1
7423,8658,1
26997,34616,1
17528,12061,2
38651,23731,2
39008,32,2
37405,12212,2
6544,9541,1
32223,31944,2
12272,7764,1
40109,17097,2
37896,27382,1
22601,18434,8
5054,20888,3
18567,35510,3
38713,2383,2
31333,21305,1
23875,16870,2
12876,25226,1
13378,31139,1
32661,37743,1
13215,25283,2
13701,13920,1
30408,30900,3
30042,24016,1
32050,36621,1
28842,19011,1
5526,20574,1
15438,3639,2
12788,41036,2
6971,40273,3
35510,39839,1
8633,1391,2
9478,35558,1
13891,13701,5
37084,39137,1
26648,16694,6
22566,2496,3
39973,7950,2
34433,38121,2
36641,32041,2
11694,37525,3
3907,32391,5
12466,8514,2
21676,29098,2
38175,13283,2
27807,13584,1
25719,20991,1
8946,13968,23
20832,13383,2
2245,10984,2
38175,13277,4
18334,40042,3
30554,15296,1
9571,36842,2
32551,6162,3
28367,12152,3
1580,13137,3
40049,18901,3
38842,41231,3
18765,1354,1
23590,27794,2
37634,33165,2
32505,13379,3
38454,31326,2
30832,32547,1
12124,22533,1
14599,39747,2
36610,26155,2
30464,12757,11
39532,3106,1
9946,1580,2
9781,31117,1
24151,15786,10
41067,16947,1
2429,13277,2
5841,22556,1
27120,17380,3
20044,35649,2
38331,1123,3
2221,12068,1
25176,20577,1
10172,26532,2
18902,13852,3
2043,3395,2
2147,10954,33
2147,10957,70
25116,11933,2
30324,10601,3
11377,2952,3
9041,40013,1
18544,24134,3
13855,30303,1
3052,36738,2
32751,35836,3
14592,8302,2
15717,23210,5
15988,26520,2
36177,37013,4
419,26257,1
1629,7657,1
6645,40298,3
15717,23218,11
22654,31270,2
2449,36793,3
36342,39449,1
38194,9839,4
20355,2527,1
13627,41901,2
41249,13939,3
36005,3821,3
30918,3588,2
36363,8994,2
15344,8024,1
28903,3395,2
5235,35558,1
16719,33801,2
7088,21229,2
20348,24440,1
40452,33797,1
15717,15711,1
36005,3811,2
9423,41543,1
4960,32638,3
33957,34848,1
39379,31389,1
12695,7340,2
32695,21639,2
12457,27804,2
27794,13951,3
37597,32633,2
7954,19844,1
35132,12426,3
38516,41042,1
27971,8183,1
386,14996,1
10339,32433,1
39484,17213,2
9094,21437,18
24965,9066,2
28687,2519,2
15711,25577,3
20918,895,2
31480,21452,1
32180,25937,1
36014,6925,2
38238,39125,1
36167,11026,2
38842,13037,3
3677,30159,1
39486,2167,3
33658,7663,1
21277,3285,1
10282,36067,1
38955,4160,3
27101,25225,1
4073,24476,3
7186,25282,1
3103,3937,1
36738,21955,1
6878,19157,1
5601,12615,2
21490,33459,2
4394,3181,1
5555,13569,2
15760,41929,4
15760,41928,1
22062,9078,1
60,36774,1
20068,14548,2
26365,31387,2
15728,6186,2
3425,2455,1
31402,25302,2
10809,11766,2
11224,8186,1
33510,11131,3
41000,23797,1
11164,3811,1
14771,37588,1
26444,38297,2
13221,13452,1
22743,9739,2
315,4649,2
22876,8574,2
37013,4879,3
877,15759,13
14515,10809,2
34134,5902,1
2132,16765,1
9070,38121,2
5601,3907,6
2956,15415,3
4895,145,1
32525,34004,1
17573,33846,2
35992,27524,2
14009,16977,1
4099,37274,1
27659,29919,2
10882,40659,1
10510,30429,1
39204,5020,1
34149,28582,1
15254,1048,1
29680,22586,3
36694,19454,3
27125,12520,1
23036,8711,2
40461,16679,2
36100,29159,1
24160,7421,3
1408,11844,1
17374,33976,3
17213,34345,1
21892,37952,2
38894,11354,1
3213,26391,2
21798,13408,1
9915,18093,3
12876,12597,4
10809,25039,2
16254,31022,2
40970,33149,1
34804,22234,1
29360,14697,2
13137,2956,1
40567,27216,1
27627,37267,2
41823,19878,1
36290,5862,1
23586,20270,2
24232,26449,1
34457,90,2
10356,12955,3
26638,39839,1
36407,24156,5
34131,35674,1
2291,14771,1
26997,37189,2
32123,17939,2
17885,41555,1
12126,877,76
18511,12466,4
6131,23875,2
12348,14584,1
19273,36342,3
26499,24163,3
22412,1059,1
5094,27105,2
29576,30406,2
9476,37280,1
1391,21795,73
36654,34377,2
18544,28531,2
2892,31870,2
22601,22273,2
32514,11794,1
7724,13701,4
30015,22736,3
6515,12376,1
22946,15572,1
40975,16022,2
32204,4406,1
36708,3786,2
2254,32113,2
10809,40312,2
39635,12348,1
27421,23051,1
17049,6616,1
3766,27411,2
13863,1395,2
26648,27994,3
11470,30369,1
13792,40273,2
26648,27990,2
3994,32476,1
4058,22567,1
37013,7663,23
21422,21795,1
10008,35560,2
11137,11694,8
13122,10536,1
26894,918,1
3827,26997,1
8290,877,1
41076,22566,5
9209,11191,1
41319,9265,2
21686,35237,1
3715,25952,1
38941,3472,2
17542,25965,1
99,3953,1
17852,34433,1
24551,1123,3
24336,10476,1
2738,2690,1
20730,33603,2
8870,30369,1
39702,13968,3
22638,20654,1
27428,19655,1
32633,6133,1
30708,35167,2
5680,28343,1
19730,16254,5
4274,36342,1
3177,15679,1
7970,25952,2
13147,37501,1
4198,38784,6
26223,6940,1
12326,13960,1
1320,13990,1
7663,35929,2
34364,38194,3
877,22338,1
30671,36005,1
39576,12520,1
32433,2952,1
32764,37390,2
25429,815,1
2820,41022,2
26296,31282,3
265,13207,2
21955,15746,2
33975,8936,2
36614,2092,3
21892,2520,2
39442,30158,1
41976,5842,1
21471,26072,1
34899,36654,1
21828,38989,1
19357,7164,2
13378,32204,1
13052,18307,2
14143,34034,1
22876,21169,1
35675,35404,1
31270,6075,2
33277,39594,1
24719,12581,2
5600,6186,10
34389,34260,3
21712,232,2
13221,26793,3
18093,18334,1
38827,1662,1
28734,16851,2
27101,6529,2
22043,1395,6
5750,32171,1
11933,22202,1
31734,12071,2
28541,32050,1
9692,16469,2
4077,23903,1
13960,29119,2
31968,29729,1
5517,2377,1
35925,38062,2
26252,3466,3
3009,33889,2
4344,18076,1
26047,34580,1
37274,36684,2
40739,5459,1
39920,28901,2
9026,14548,2
25208,32812,2
11191,7184,1
17672,37013,3
41929,26201,1
40339,38500,3
28944,18012,2
31245,22096,1
2565,37013,2
9989,31914,1
15638,37315,2
36847,11139,3
30411,29729,1
38623,22616,1
17896,3395,2
19273,21277,1
9745,35925,2
34993,25538,1
12816,17897,1
3395,33835,2
13283,16472,12
5601,8530,2
3395,12403,5
5600,20896,2
20647,16493,1
9491,1680,2
24984,9322,1
27101,19656,5
4964,4767,1
5198,26789,1
24957,26296,1
5194,37781,4
25035,24998,5
27101,19662,4
30782,35929,2
20888,18504,2
24984,7398,1
24527,15502,1
24162,24224,1
27557,27557,1
24332,790,1
29242,31125,1
1684,28888,3
18133,2029,1
24726,39639,1
31943,26300,2
10111,24819,2
10637,12431,2
19064,15314,1
8596,34522,1
5601,12971,8
41042,13356,3
22841,9566,2
3333,4434,2
6025,40773,3
24647,3708,3
33182,7807,2
31870,1312,4
23883,2055,1
10563,33140,1
24011,37499,4
877,33225,2
36575,38283,2
30642,32930,2
18959,5039,1
38218,2167,1
3542,32617,1
8282,12626,4
29729,29232,1
3395,24953,10
14081,8897,1
4941,32167,1
9139,5393,1
10064,20068,2
38203,17034,4
36654,1799,2
34397,9541,1
100,41128,3
17967,21845,2
36610,27621,3
4352,27485,2
9816,4237,1
21726,21374,1
25165,32182,1
23030,35688,2
33510,1775,1
31829,1408,1
16047,25035,3
28871,20044,1
6162,30670,2
10660,34222,1
30824,27915,1
245,16947,1
618,39442,2
5729,41624,2
13950,15194,1
13512,38332,3
10874,34804,1
21745,16593,1
28664,4160,1
17034,1794,2
20270,3224,1
2279,872,2
2820,7371,1
27784,28559,2
38172,11933,1
14902,18896,1
25903,33510,2
31529,22920,1
15949,2555,3
29757,4077,1
13037,22233,3
38281,11933,1
35305,10470,2
27835,604,1
22043,3052,1
5681,39071,2
5259,1968,1
31270,13246,2
22556,26655,1
20411,12348,2
1272,32194,2
38964,18896,2
17512,15096,1
18676,15202,2
19652,6186,3
4189,35514,1
14251,10637,2
40603,24156,2
21538,34189,1
36168,19869,1
13548,21955,2
27526,30369,2
20602,13070,1
12571,13527,3
15711,6186,1
9008,6732,2
10342,5519,1
1509,11939,1
26997,37154,1
29729,13968,1
28734,12311,2
13900,16321,2
32617,25587,2
40273,36306,1
17265,31705,1
19145,22898,2
29312,40346,3
33604,29747,2
18258,38332,2
10470,36753,1
11063,6819,1
17767,32050,2
15858,25035,1
39997,22791,1
2147,41045,1
25341,21756,2
4073,11149,1
4421,14420,1
40074,27941,1
18819,22092,1
41182,18896,1
23505,29786,2
3250,13968,1
39137,1363,2
13968,41924,2
29124,2936,1
19649,18318,1
32861,40074,1
38466,24015,1
17837,33099,1
39688,6717,1
8368,20627,2
10178,34220,1
8807,20471,2
14360,38045,2
21154,31529,1
5680,29249,1
7551,18324,2
30968,30002,1
5707,16254,2
33264,24719,1
20857,15786,3
7060,28352,2
31933,13673,2
33122,4099,1
20745,15913,3
17190,4611,1
16101,17374,1
2828,29753,1
382,17474,1
33182,30747,3
27535,38194,3
12152,34401,2
35617,19873,3
28582,36342,3
23799,6155,2
10535,22058,1
713,17563,2
10612,18150,2
36407,32755,2
29680,41961,2
26997,21553,3
5259,3052,4
8809,38115,2
11672,34741,1
2952,4012,3
15759,16679,2
10820,22061,2
12288,6237,8
6025,11961,2
29405,13094,2
9831,37366,1
40700,41882,1
16756,2147,2
2526,13723,2
964,25033,2
41004,9559,1
29289,3395,1
9588,11646,1
22234,21449,1
25703,36711,2
13596,1113,2
29379,30333,2
13855,9547,1
31101,27693,1
8994,21271,2
187,30783,1
18902,37749,3
13881,29183,3
3437,30042,4
17670,29041,2
38499,7534,4
6237,24332,2
8275,35701,2
33866,33383,1
35167,27600,1
29753,39350,3
14661,36606,1
11856,16472,3
29654,38194,3
25848,512,1
23996,39350,2
22194,36178,1
14824,20246,1
19814,24783,1
31153,34373,2
22858,6211,3
17213,15297,1
41901,13584,2
26223,19531,1
21119,30116,1
11066,32926,2
27461,8444,3
27105,34804,1
1123,19338,2
11331,28288,3
29753,38418,1
18836,38266,2
30016,29634,1
28334,4464,1
12178,19240,2
31464,16072,5
12706,38194,1
13283,41822,2
10496,35539,1
14211,29391,1
27868,35691,3
39449,41045,1
26648,21955,13
7559,6211,1
12626,19027,2
31110,33256,1
40720,9387,1
23912,5146,2
21430,21955,1
21201,17357,2
1456,1356,2
7058,8946,3
1659,37097,2
23432,13221,2
11184,36253,1
31270,18504,2
36654,2632,1
17034,34706,1
12738,6233,4
25985,11731,2
19809,41929,1
16443,40336,2
36132,4867,1
38589,2738,2
10435,36108,2
31010,6983,2
19644,26648,1
15691,14922,2
11526,28343,3
4160,601,1
13530,25039,2
756,10829,2
6877,15538,1
35029,27621,1
41945,1891,2
41494,15862,1
31256,9322,1
23136,32050,1
5963,14824,2
38838,10696,5
18709,5519,1
5045,42026,2
16511,37057,2
18301,22378,3
4964,1891,1
22190,1786,2
32342,16149,1
5256,17741,1
16570,18278,1
7286,19654,1
20294,26499,2
31587,4394,1
9594,11811,1
3515,20166,1
35684,22872,1
36125,25883,1
14453,247,1
32796,30794,2
32344,4830,2
19869,21368,1
16947,29149,1
36806,35122,1
28649,32151,2
36766,34726,4
1041,208,2
36377,13277,1
25300,23994,1
40213,13599,2
40545,27193,7
28192,23030,1
40545,27188,2
20291,33886,1
29973,4095,3
22342,36883,1
35454,335,1
21795,29890,1
40336,15676,3
17881,16851,3
28035,20961,1
29390,20350,1
19960,10473,1
17827,35675,1
8334,255,2
17025,37525,3
5085,29088,1
11805,22717,3
1697,19675,1
25033,19681,2
28738,1316,1
19411,29977,1
25752,37897,2
29729,32390,1
8526,27193,1
42018,7496,1
32194,32638,1
30148,33182,1
40042,24820,2
21245,38842,3
1968,13920,2
12119,4960,4
25849,16472,2
4259,10246,3
32514,41315,1
16988,35983,1
29732,12468,1
10111,6189,2
40506,15245,2
13394,3285,1
22644,36654,4
19825,41928,3
9692,20348,1
29732,12463,1
10427,13532,2
15246,40682,1
19261,31722,2
29678,32888,2
35342,40831,1
2134,31464,2
4093,38499,1
21636,37715,1
11243,26648,1
23023,32050,1
17791,21955,2
27101,22592,1
7177,27625,2
26982,23505,2
31722,28901,4
5732,35404,2
24674,26501,3
7834,39467,1
3256,877,2
37897,7534,3
3052,32633,5
24953,18494,1
16534,39781,1
6815,23218,1
13351,13351,3
32350,26389,1
31505,10160,1
36021,29946,3
13354,2467,1
34532,34311,2
32362,21955,7
10356,32663,5
34599,22518,2
14419,16792,1
33012,18775,2
9267,29928,2
28503,31944,1
12301,24757,2
35474,14420,1
41435,9340,1
6925,39779,1
20235,10970,2
21955,21365,2
11933,41019,3
33570,1715,1
29663,23754,1
29816,25883,1
7949,13430,1
10342,8946,3
6983,8507,3
9265,4193,2
36096,23949,2
37019,15611,1
39040,9767,1
17938,29954,1
38477,30581,2
27772,11933,3
36884,16441,1
26017,5932,2
31485,23246,2
12130,7579,2
33632,15610,2
1314,25738,1
27127,19116,1
38264,12468,2
11242,1372,2
40324,29681,1
11196,40380,1
18494,21419,1
25027,2589,1
33570,9014,1
39184,9069,2
21940,24720,1
4014,6237,3
17430,26441,2
14739,36149,2
38264,13937,2
21277,7196,1
10186,26520,1
6522,24332,1
6172,41922,2
8132,9504,3
22903,22140,1
30246,22518,2
8302,19379,1
27794,20209,2
41896,40401,3
4877,6025,1
13039,2820,2
8074,35214,1
9322,39107,2
12130,33433,1
37441,2836,2
19814,33906,2
34174,34134,4
8865,7663,2
5601,22684,2
18748,29928,3
33846,36130,2
37948,24830,1
33976,31502,2
13236,21146,2
16069,26864,1
2517,22681,3
32050,32888,2
12182,12500,4
26063,12466,2
20895,31047,1
7283,27519,2
20509,12039,1
21973,31944,1
34173,26449,4
12663,24156,2
21307,3225,2
38194,38069,1
38955,38326,1
38089,7881,1
19730,27010,15
18959,32050,7
31101,14162,3
19730,26997,4
11657,5707,1
12509,13955,3
29564,9829,3
29931,10423,1
23086,26915,2
23218,26015,1
32839,6211,3
7837,26450,1
21229,31875,2
23843,2107,2
12441,6133,1
11024,14463,1
10311,15087,3
15411,25255,3
12040,12068,1
3663,23697,1
29753,26060,2
7551,100,2
1122,12509,3
31235,34767,1
4412,7663,2
15609,14824,7
20203,37060,2
32617,14774,1
32965,26696,1
24277,8954,1
23373,11377,2
32617,14771,3
9692,40273,10
10759,3192,3
36596,10975,1
18038,13894,2
20812,29895,3
40830,27488,1
10820,27140,3
21620,2716,1
32730,19649,1
34187,25709,1
2223,35902,3
11191,1832,1
32514,6285,1
18151,12161,1
18039,21626,6
40013,18258,6
40476,41680,1
35305,28193,2
31235,12251,1
5308,8946,2
5054,28434,1
30858,29729,3
14653,16194,2
10246,20361,6
14267,20348,1
40661,16779,1
9420,13862,1
36555,11096,2
38792,26997,1
39210,3159,1
25776,11694,4
28718,4836,1
13435,8649,2
29069,24015,1
6257,22384,4
32409,744,1
28660,8465,1
23433,19081,2
2147,21795,21
36342,1616,2
27661,3677,2
5146,4380,1
28566,7820,3
19558,26997,1
37280,37057,1
26648,30742,1
12971,33428,3
37366,29523,1
26300,33182,3
29362,8860,1
1680,2276,1
33182,30477,1
877,24965,1
37302,19730,1
21980,6144,1
1123,38818,1
7881,36074,3
17447,13538,1
36610,9094,3
30477,32638,1
12025,23651,3
12896,21553,1
382,24086,2
39503,38905,2
4949,13855,1
7965,9239,1
2506,12190,1
2423,16790,3
11858,25663,3
15502,23600,1
17105,13122,6
25033,37276,3
14821,32800,1
5650,30965,6
9692,34305,1
19090,5870,2
19671,12376,1
24153,35305,14
17439,12297,3
29611,11811,1
37529,25033,3
35803,5487,2
35516,14584,1
9829,25033,3
37749,27511,2
30645,3353,1
7846,17577,1
24151,6450,3
1160,35691,1
7663,844,1
512,649,1
3365,7680,1
16116,4583,2
26558,15959,8
15502,22566,3
4100,22485,1
26184,22616,1
22901,36116,2
11182,21449,1
27587,15501,1
933,19315,1
10288,12468,2
35219,877,1
5761,877,3
36989,3811,2
2147,36825,15
7896,9692,1
36559,1391,3
19090,20047,2
23376,12036,1
37389,28042,3
17551,6133,5
28029,25604,1
28047,31072,1
10587,10970,1
34019,30036,1
4346,38589,1
35128,10882,2
20357,2834,1
27925,3437,1
37882,20991,2
9829,420,2
39686,1367,1
617,15898,1
32635,13987,3
32641,39473,2
6191,11063,2
30621,31566,1
22499,5832,2
18002,31270,2
1659,35321,1
37704,40602,1
7097,25318,1
12227,19477,1
5519,22395,1
25313,41101,6
37267,39242,1
5980,36298,3
39449,11526,3
7126,3883,1
22178,11096,1
12403,41076,3
18896,29018,3
18511,24483,1
5026,7579,2
35438,22309,2
11864,22684,1
4138,13957,1
29104,35201,1
38361,425,2
11190,38332,1
10820,17190,2
26504,33387,2
23584,877,2
32362,4058,2
3375,6586,3
30042,40870,1
20348,1313,2
7815,36753,1
10203,17741,2
30464,20241,3
38869,22616,1
32484,14143,1
1462,31439,2
17520,36898,3
34232,12564,1
16221,17046,2
8527,31270,4
14143,35474,2
5782,40701,2
40401,4023,2
39335,27380,1
17152,7177,2
33218,35160,1
32626,4423,2
14824,9265,1
12032,35510,3
421,31097,2
27554,29445,1
19846,13862,3
19146,7210,1
39639,10003,1
31587,17450,1
8870,13855,1
32898,6319,3
17357,32215,2
36977,13633,1
32334,15048,2
10759,40815,6
16112,24343,2
18630,24974,1
3395,41928,1
3395,41929,2
39498,32003,1
32036,19814,2
27504,15959,8
9013,2854,3
36654,39608,2
29095,5234,1
34035,7881,1
3585,11731,1
18567,6473,1
7834,27199,4
29949,31361,2
18511,8919,1
14531,32638,4
7129,21955,2
32796,6189,1
18314,12431,1
