9402 24785 5
341 1159 2
18027 34974 112
35335 1159 1
5329 24786 2
9696 723 5
10721 39101 2
26812 24785 23
25020 39101 2
23077 10447 3
36533 24786 4
22035 24786 1
26713 1159 72
3381 5309 1
37796 24786 2
23077 34970 20
20891 24786 6
9206 1159 1
31793 10447 2
24542 39101 11
1718 10447 4
34575 34967 8
25461 1159 120
39232 34967 1
4252 39101 79
18077 24785 22
18077 24786 1
6270 24785 3
39309 1159 16
22713 24786 3
3006 34970 2
37032 39101 32
16901 24786 2
82 1159 3
19198 24786 32
9824 24785 4
36400 24786 2
26466 34970 1
23267 1159 1
38405 24786 3
15656 24786 1
22348 39101 3
9277 1159 284
32510 24785 3
20582 1159 7
14158 24786 61
28877 24786 41
27209 19734 3
17713 34970 883
34512 24785 2
14650 39101 2
27425 39101 16
17712 34974 23
21786 24785 20
6904 39101 50
21082 1159 1
32085 1159 1
38623 1159 2
1128 1159 3
33692 5309 5
29861 24786 3
17963 1159 24
26508 1159 40
19463 24786 2
31970 24786 2
13986 24785 6
31939 24786 33
22987 1159 2
7600 24786 1
424 1159 2
11912 24785 4
23503 39101 4
39064 24785 1
605 24786 1
7955 39101 1
38324 15096 10
38479 34978 6
32291 24785 1
15895 24786 4
4780 39101 1
1224 1159 7
2741 5309 19
1223 1159 7
31566 24785 24
31566 24786 3
